FID,xcnt,ycnt
14011,124.391362119,128.319369917
14012,120.725161857,122.070459553
14013,120.841347385,121.981152513
14014,124.319289951,127.973747315
14015,124.400753782,128.070457058
14016,124.277701829,128.083282138
14017,120.900842058,122.243857242
14018,120.805628917,122.235637579
14019,124.218261097,128.127187639
14020,124.080075956,128.202722693
14021,124.158047253,128.197749638
14022,121.018779317,122.166128972
14023,121.022258516,122.001952317
14024,121.147897624,122.107591822
14025,121.230079937,122.138963793
14026,123.942425734,128.251448939
14027,124.037652619,128.339063744
14028,123.905632313,128.381824681
14029,121.458176664,122.159125009
14030,121.344746535,122.053977395
14031,123.712015071,128.478986385
14032,123.754295817,128.453248996
14033,123.778800421,128.363047679
14034,123.859192853,128.470652757
14035,121.375178943,122.399391637
14036,120.774203619,124.974905871
14037,120.788655906,124.848333099
14038,122.35019395,129.708531005
14039,122.438535404,129.720070374
14040,122.520104953,129.718724553
14041,120.458435693,124.970521475
14042,120.660768459,125.022063175
14043,120.376672883,124.887150283
14044,122.320955027,129.931125602
14045,122.415806994,129.934834675
14046,122.342056033,130.108728552
14047,120.535226739,125.146716564
14048,120.372775967,125.07647662
14049,120.220909914,125.010677877
14050,122.238044088,130.388486805
14051,122.242057608,130.258358007
14052,120.716264022,125.167086963
14053,120.561248162,125.309315275
14054,120.690289852,125.347385241
14055,122.070266507,129.938263995
14056,122.179928925,129.880372349
14057,122.224187763,130.004818551
14058,120.462560745,122.331059645
14059,120.528433286,122.365554976
14060,120.604103795,122.324629709
14061,123.282268408,129.141633041
14062,123.320521171,129.110232669
14063,123.360189262,129.081007524
14064,123.200847202,129.147899881
14065,120.228852152,122.402628686
14066,120.352121546,122.288266505
14067,120.413866916,122.323902047
14068,123.479273293,128.993501807
14069,121.745584677,122.505835923
14070,121.806879161,122.558680787
14071,121.871537657,122.543360632
14072,121.591614875,130.056941945
14073,121.675859897,130.022526949
14074,121.53087489,129.903528448
14075,121.557272502,122.576952073
14076,121.658997658,122.485778483
14077,121.560355755,122.410344473
14078,121.382186581,130.103817391
14079,121.61622475,122.18847945
14080,121.558559638,122.146990483
14081,121.69650213,122.188858629
14082,121.604182114,130.394132201
14083,121.491632526,130.272814559
14084,121.80736316,122.222413689
14085,121.906857222,122.192665103
14086,122.101913638,122.207477723
14087,121.976102713,122.230752164
14088,122.04672418,122.325660747
14089,122.208977266,122.26591505
14090,122.308231159,122.280896233
14091,121.736408029,131.126479681
14092,121.71776369,131.348952278
14093,121.723628273,131.224237808
14094,122.568383947,122.394448439
14095,122.442291381,122.543582008
14096,122.420403827,122.381963643
14097,121.5977337,130.918043383
14098,121.749152178,131.028757389
14099,122.5684691,122.238252639
14100,122.592473321,122.078161915
14101,122.817596167,122.10302805
14102,121.53360427,129.184613038
14103,121.473745934,129.263260996
14104,121.584573876,129.300962735
14105,121.432679445,129.341914253
14106,121.562137071,128.835453111
14107,121.566020106,128.976144551
14108,121.812377367,123.148824934
14109,121.705766751,123.188865644
14110,121.787713873,123.313561156
14111,121.39616515,128.984085355
14112,121.493778274,122.803205891
14113,121.535200488,122.929018281
14114,121.610149916,122.819571335
14115,120.916282945,129.000635951
14116,121.707486461,122.954917539
14117,121.820503164,122.881760802
14118,121.734601628,122.775116839
14119,121.449699469,129.083996399
14120,121.254091873,129.112227748
14121,121.172159625,129.248911309
14122,121.244083447,129.292691593
14123,121.215699703,129.395100142
14124,121.338389564,129.426693601
14125,122.245849969,122.524215171
14126,122.147958091,122.734279945
14127,121.268930295,129.55113134
14128,122.024117186,122.650381969
14129,122.046388547,122.494203898
14130,122.512703739,121.089034424
14131,126.159420434,127.451089228
14132,122.095169878,121.077826975
14133,121.879070286,126.149336077
14134,121.938361793,126.087494004
14135,121.949367261,126.003887882
14136,121.954815867,125.875108516
14137,121.847318321,125.934157029
14138,122.142645513,126.192244296
14139,122.153714644,126.066063087
14140,122.168026348,125.903998718
14141,122.372338961,126.235866626
14142,122.487028107,126.195042005
14143,122.433855342,126.115215709
14144,122.36893637,126.005041754
14145,122.568021446,125.660853302
14146,122.668078939,125.669025686
14147,122.400074738,125.718440737
14148,122.428261945,125.552917964
14149,122.186574963,125.69500443
14150,122.273969481,125.564885917
14151,122.186736947,125.549824574
14152,122.027290575,125.763160372
14153,121.859833881,125.792946343
14154,122.197730524,125.269910454
14155,122.250402679,125.360530573
14156,122.09727828,125.417509515
14157,122.068634308,125.291517098
14158,122.245987409,125.016642142
14159,122.234467431,125.141101997
14160,122.082492139,125.129999207
14161,122.094088873,125.003370926
14162,122.113375981,124.690845849
14163,122.201092618,124.815836542
14164,122.106792322,124.85903331
14165,122.287048424,124.841469949
14166,122.398214428,124.840850397
14167,121.762930706,123.478436994
14168,121.858793981,123.408497097
14169,121.934617288,123.419981672
14170,121.76520297,123.815651716
14171,121.846681619,123.713669225
14172,121.72099029,123.691708727
14173,121.637635625,124.326320847
14174,121.663687041,124.137593984
14175,121.68856227,123.972485749
14176,121.755346142,124.248361031
14177,124.240269634,126.947213807
14178,124.533602299,126.793526966
14179,124.459082256,126.985236654
14180,124.497518972,126.504199306
14181,124.305582592,126.574826573
14182,124.243758776,126.121852808
14183,124.326014148,125.968407059
14184,124.197718779,126.222785949
14185,124.576372978,126.243999411
14186,124.389345348,126.214352831
14187,124.645933809,126.032645122
14188,124.285191063,125.731103134
14189,124.505797097,125.839955244
14190,124.160591222,125.574606642
14191,123.938523942,125.356470904
14192,123.905810026,125.510668876
14193,123.731993649,125.248236466
14194,123.741809226,125.464029547
14195,123.613876017,125.246995959
14196,123.58085391,125.488363539
14197,123.429878171,125.523138844
14198,123.457473711,125.384999264
14199,123.238869631,126.324351869
14200,123.344491815,126.399672234
14201,123.523197978,126.155826985
14202,123.426886413,126.267726203
14203,123.60383233,126.046487731
14204,123.722113199,125.967630308
14205,123.616843183,125.846802546
14206,123.709166975,125.678077921
14207,123.805532736,125.787799674
14208,123.855447291,125.64871005
14209,123.970715638,125.764569218
14210,124.102098541,125.782897474
14211,123.87029281,125.869763892
14212,123.735212145,126.132476369
14213,123.820310721,126.021306971
14214,123.937276756,125.926786241
14215,123.436547373,126.465065173
14216,123.632962753,126.228021156
14217,123.927211817,126.168084416
14218,123.832424443,126.221923419
14219,123.810122884,126.364986459
14220,124.025487819,125.937306278
14221,124.129141548,125.928291957
14222,124.072006175,126.087156474
14223,124.024038052,126.250838915
14224,123.982752415,126.399823527
14225,123.769247832,126.568715456
14226,123.816741557,126.587132916
14227,123.724425788,126.547415722
14228,123.674605047,126.538336574
14229,123.625919066,126.513375272
14230,123.514885658,126.516568737
14231,123.578399133,126.496146651
14232,123.919700557,126.777149035
14233,126.32408425,127.802487815
14234,126.324495797,127.596611715
14235,126.496729133,127.62399832
14236,126.400002281,127.427339028
14237,126.495295466,127.44507515
14238,126.609233254,127.455925124
14239,125.930753732,127.370611336
14240,125.812557299,127.336096025
14241,125.892816838,127.176040754
14242,125.947367039,126.905720622
14243,125.910149167,127.088632754
14244,125.92752212,127.001721345
14245,126.073879035,127.367851364
14246,126.167462427,127.13931166
14247,126.150177806,127.226687171
14248,126.184651353,127.051964661
14249,126.390621552,127.206220692
14250,126.491137346,127.109782879
14251,117.5697132,123.79818788
14252,126.392751875,126.831081013
14253,126.363922836,126.987501429
14254,126.166063648,126.893430923
14255,126.546373678,126.698129871
14256,126.804440062,126.369209879
14257,126.536312545,126.408888984
14258,122.049246532,122.821472023
14259,121.890575564,122.982421951
14260,121.917673274,122.802594197
14261,126.499606818,127.298321076
14262,129.02944542,267.95369636
14263,122.262728254,252.640034309
14264,128.613620653,251.221285622
14265,122.72228709,268.031879532
14266,119.6556336,266.008842
14267,124.552440018,263.564532897
14268,130.52187409,265.036115353
14269,132.668232363,269.02495096
14270,131.166643513,270.458546854
14271,126.391207012,270.649065469
14272,130.213158711,267.88999438
14273,126.128479003,252.596706903
14274,128.135241306,259.136735986
14275,132.926596102,270.899707482
14276,125.767043489,203.03107482
14277,125.584203926,201.136378643
14278,122.343806388,201.430904196
14279,123.03980768,201.103727802
14280,123.682789233,197.473544139
14281,123.626970864,197.150691836
14282,128.633036444,192.145422631
14283,130.689815681,192.065778668
14284,126.874006583,196.927840548
14285,129.365210283,194.972208774
14286,137.247275558,192.163422432
14287,128.99538657,196.876980354
14288,122.2873751,207.471836841
14289,128.252973109,195.135734749
14290,123.045387241,197.393216522
14291,123.298588801,220.145817692
14292,122.973394111,198.01955731
14293,120.403175647,120.658878018
14294,121.102124713,120.638834486
14295,121.404193897,120.297308919
14296,121.447194347,120.736998362
14297,121.250506219,121.199505418
14298,120.938350136,121.135902901
14299,120.936460507,120.895729358
14300,121.076217099,120.925321304
14301,123.854026934,128.79595514
14302,123.953229239,128.72282669
14303,121.041690599,123.230857486
14304,122.710306763,129.988510638
14305,122.681161889,130.114163533
14306,122.670802707,130.32578258
14307,121.451498612,124.254269913
14308,121.480947574,125.472325029
14309,121.577355199,125.503390011
14310,121.377392965,125.658956337
14311,121.390390803,125.603212737
14312,121.411616031,125.544390342
14313,121.539674901,125.129996727
14314,121.627550515,125.1453263
14315,121.606193082,125.32459791
14316,121.681890239,124.583094775
14317,121.729949041,124.613733426
14318,121.811416716,124.647693837
14319,121.645550718,124.824340968
14320,121.179246742,129.46687555
14321,121.251444262,129.648142615
14322,121.414563422,129.808805326
14323,121.411727477,129.698958092
14324,121.782570475,130.792241968
14325,118.239859188,123.044094994
14326,118.295711003,123.167564335
14327,117.831569578,122.25149336
14328,118.538222977,122.024427834
14329,118.74584663,121.962577292
14330,118.879863783,121.875649087
14331,120.780932474,128.550395484
14332,120.793284372,128.484831956
14333,120.807261677,128.422683002
14334,121.132842153,127.840574324
14335,121.312619588,126.972664522
14336,121.607452103,126.917750406
14337,122.031746246,128.604186832
14338,122.238780609,128.818161674
14339,118.980065953,121.803192157
14340,119.070091753,121.734559456
14341,119.17657458,121.661316969
14342,119.29769536,121.77325554
14343,119.331021735,121.872221035
14344,119.289185567,121.547509907
14345,119.357838387,121.398386036
14346,119.365510289,121.148934337
14347,119.886874532,121.481865594
14348,123.341597588,127.184201049
14349,119.566325294,120.822700765
14350,119.837157154,120.947115998
14351,119.970475417,121.171186817
14352,120.182655724,121.090092597
14353,121.657828595,126.480141711
14354,119.598911945,120.646690382
14355,119.693489508,120.498066798
14356,118.963525604,120.248405717
14357,123.934395758,126.063911814
14358,124.250806715,126.845638891
14359,124.463530027,126.725726572
14360,124.476471876,126.609456005
14361,124.519341752,126.398134137
14362,124.326699424,126.46971477
14363,124.399343176,125.983244929
14364,124.472922357,125.998018414
14365,124.092925244,126.750979736
14366,124.043802575,125.626529881
14367,123.606137318,124.684257996
14368,123.677760529,124.615659241
14369,123.982671055,124.648879348
14370,124.076085612,124.540060566
14371,124.28384394,124.530873241
14372,125.070215981,125.580913435
14373,124.383726149,124.227557486
14374,124.530478068,123.885680492
14375,125.350376967,123.683202832
14376,125.313796412,124.183605665
14377,125.84594539,124.159472025
14378,125.583390015,125.614738532
14379,125.707903715,125.456488345
14380,125.889446206,125.187422109
14381,125.552069189,125.067079794
14382,125.402586821,125.500263962
14383,125.522965605,125.350730316
14384,125.767829549,125.050630831
14385,126.600921823,124.913497575
14386,125.757539577,125.857818866
14387,16.768390163,290.608625038
14388,15.8764334438,290.685125561
14389,17.9196478226,290.185558968
14390,17.8522780656,289.635931974
14391,17.2754955443,289.236680157
14392,127.434228071,260.693889842
14393,132.140754892,264.759896723
14394,119.076954815,268.235110297
14395,125.866264109,263.119896362
14396,121.502617069,268.445072401
14397,127.325764519,262.300210684
14398,130.019687974,258.073075811
14399,122.346811186,269.112658252
14400,124.265520344,265.159452173
14401,130.192021793,264.891467843
14402,124.513082221,265.858080472
14403,130.384083973,266.298274562
14404,129.815394982,271.961480309
14405,130.911264536,265.423028752
14406,129.613365609,271.406093535
14407,122.0791324,203.100551989
14408,124.115019235,186.380276751
14409,120.768316893,184.941997198
14410,125.646215665,185.276900895
14411,126.635124774,213.735758879
14412,138.107085082,187.31952548
14413,130.328032312,203.483125874
